,E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,B4,B5,B7,S6,S7,S9,S2,S1,S3,S4,S0,S5,S8,flux_0,flux_1,flux_2,flux_3,flux_4,flux_5,flux_6,flux_7,flux_8,flux_9,flux_10,flux_11
0,1.2878824454613143,1.3817068914668948,1.0979871504459637,1.0478583082987978,1.4048327868526524,1.2986934032551878,1.4698683710525018,0.9462914559119584,1.078671748926599,0.6956167023062614,0.5217498634743521,0.5266188397755271,7.803398276852133,28.700851429934986,22.198914714971313,3.4705110393747463,0.048080935304486115,0.00019004767260326013,0.12537928015874747,2.337810814425486,0.0077474892837967975,3.0163476362847543,0.7926364493224678,0.033953233878414875,1.3648123058100956,0.16614531751345027,0.0006248848911422489,0.1406633691055191,0.0005510982821889301,0.25200685280472573,0.0008279232606571763,0.10168970860183364,0.14237895194226433,0.0005216447891255904,0.13160933868396335,0.16200931910662297,0.4010713510109917
1,0.5858525836705109,1.1383443279280294,1.065596825388351,1.2136777174287108,0.7913392918526022,0.5331707095852933,1.0800662492910735,0.6726860377259364,0.636101037648806,0.6205452322985645,1.3699787608094036,0.7877365013581547,7.966209953417913,29.565528614226064,37.1793569044201,0.08907053726616636,0.0705299758051572,5.830700648345315,0.02112483154151922,0.036452779891993706,0.00030362764950580824,3.4148482449755555,7.30876438860609,1.906652985987361,2.2340579186378635,0.3304340976734991,0.0008407546929442628,0.142556448383531,0.0008556245665882254,0.3128639540811475,0.0005487442091341229,0.15302447114297568,0.060359255354644516,0.00046081988318679096,0.22719840270721892,0.1356633405023496,0.26792682607839235
2,1.6082527964045057,1.0476038161270111,1.156557674562544,1.3750055767241356,0.7254243232955955,1.2361330639683596,0.91876637087075,1.3297675867348069,0.504444213400065,1.2181021517198247,1.2969121060311344,1.0316870632837576,4.691986383169847,46.12682355063724,35.65169476343825,0.08586524378430352,0.120657551131696,2.3913096575802246,0.012770679829013701,0.04399738271577073,0.0004512427105285972,3.550686554440934,2.1350118827734557,0.6508023279991038,3.282933594782399,0.2301815607586643,0.001028882688496888,0.14838483893644203,0.0006252865061138805,0.3394274969919177,0.0008411790705772401,0.15788064844513028,0.12331881249178114,0.001050264153417048,0.25359780843065816,0.0871469199654976,0.42684300806083947
3,1.1623815131995543,0.7010572785070857,1.085381276662316,1.182310768539847,0.5499353936906899,1.4879623120886944,0.6142364017547889,1.2877405032337275,1.2526823474181974,1.1055481150279858,0.6170310987990795,0.7863804855362477,4.947532651090443,25.859033131450648,16.84342012044194,0.07743137581720477,0.08505746633640429,4.51840864438699,0.009620955664241673,0.05381065967478096,0.0002085665667424626,2.517919283420834,1.8720009557022055,1.4519027112079577,1.5522972935094057,0.15865463676432898,0.0006776343434322359,0.14454087884236477,0.000743599933432237,0.2372252710049898,0.0007101727141306684,0.12437354378308879,0.13734831351751028,0.0003580017008927982,0.3049774707283822,0.13255943924229308,0.22181860294764238
4,1.4976279833527852,1.2712921724091384,1.4782930989750078,1.344075218543693,0.6418894649667182,1.3304501031852647,1.1555014280898488,1.1588667591780557,0.9809424388686206,0.9805472635748563,1.4189180996301871,0.5816684829428478,4.91537272519888,23.17959455101092,30.9411641103425,0.04023094668038654,0.05571467422008761,4.763353478674627,0.013819628128488543,0.025154168725443175,0.0004776859420945705,3.7451120727667546,4.374540627650559,1.3868865896615137,3.28763136432027,0.23473352487168994,0.0009447346045387457,0.1759809390664872,0.0004918447158972718,0.21351308215577972,0.0005957155873928871,0.1530954628124605,0.10601159376266016,0.0007722828684843009,0.34309856443729514,0.07817856544727861,0.42672043081177335
5,0.7867623259484438,1.1412460671081388,0.6275868860249973,0.6658436669895993,0.7041317048206881,0.9807326665925032,1.1937360838180369,1.3229162605025713,1.0634616908935277,0.9151415695453233,0.5107670346438062,1.0900837360672888,4.168892856962233,36.89178190593087,25.34811087170428,0.04606401962584286,0.05699093390245513,3.6720448164233033,0.007983164639702223,0.054404344065949885,0.0003769411812199994,2.9605080811478985,2.0494042961518195,1.397085369067138,3.214779800588719,0.27412960656008684,0.0005751808641638834,0.13590968522334462,0.0004131411579256021,0.18499584913874573,0.0008068666219343597,0.16067857787292547,0.12540093955521905,0.0009614841710305315,0.1588474256922736,0.13420005232190352,0.2840092970880595
6,1.386624254219184,0.695233938668269,0.913703576323307,0.9425055517086488,0.6172287513305131,1.1613200893567046,1.118220773457388,1.1193460156837776,1.0620386714725791,0.9405754988573441,1.3623787738805548,1.1464246108005494,8.204321634738875,29.535670985050015,35.564182096342094,0.052958824439978826,0.11900993341749691,3.684371421978367,0.014178171791130685,0.04873381306577864,0.00043573274980466793,3.30932234423444,3.9295745433305624,0.7665602315918626,3.3047375281205618,0.1764515804768314,0.0004573919105505882,0.16087873109701975,0.000795442371323976,0.2971387585797247,0.000648800964271982,0.0870470338939717,0.16029826175114167,0.00067570459302477,0.21273117675801076,0.07364398975672867,0.31398167601770727
7,1.3047513312218995,1.131460285747559,0.6982041224446006,0.3889358758172864,0.9263866982775193,0.9718920042064314,1.4092721443820124,0.896597546732205,1.076376410438908,1.276963821617574,0.6213423684249454,0.9570672579444989,9.371309435201717,42.64300199942973,23.27349183388704,0.07655734832832539,0.1098504348896488,2.357713795963092,0.007984918202444014,0.04053722809190675,0.0002244532224995824,1.5977006197114945,2.905956375505549,0.6704563086704715,2.6681445528674543,0.34627199129653413,0.00036312726450562187,0.0784462542347838,0.00043305456991523365,0.1301553402154169,0.00021495902983175314,0.10373845792312081,0.12261651880576985,0.00042218851478269454,0.350756086236386,0.12349836104800743,0.18942851117578136
8,1.1576015200183996,1.147154597869135,0.5698915455792223,0.810880424340364,1.4512357579153607,1.2244048771319274,0.548293544341068,0.7025074426918095,0.7905785527018427,0.5850588756045778,0.9951695871437853,1.2951264257496125,6.660830659023433,52.22406493126198,41.684583585256185,0.0763521595581516,0.06338203554679067,1.8695034851759234,0.013927592497084869,0.032734249918758514,0.0002511925300499541,2.5557651686416407,4.007716150510274,1.058687520118895,3.0321830366785605,0.15075607071777064,0.0013589346360208866,0.14967607783764394,0.0006396163644757559,0.1952833038396241,0.0010527683771460997,0.07787848232647264,0.11495991534101364,0.000914236112533969,0.12144704659944482,0.15618972032423,0.3289909928206959
9,0.6811856332405634,1.3351598977653945,0.673696327253801,0.5505661276554122,0.7166690549292217,1.245797484156138,1.0345544277732595,0.5356155762325637,0.6778888247223853,1.188369426173984,1.499129838881861,1.054983769513564,9.447832171649697,23.95080590066021,30.64470604945055,0.03578692745750335,0.06849268944472137,3.4871303060365544,0.005992303099239568,0.0272537226157363,0.0003448418345378883,1.3319564929830618,2.2349967779335316,0.7753395633218076,1.252278640482725,0.2977005972662018,0.0007554924525380923,0.17355250564217073,0.0005596850070797913,0.3058684430711636,0.0007636763726120217,0.1557854947800323,0.08876727478991572,0.001005497482932681,0.34766744798176874,0.17155932620104897,0.18150873800813538
